M_mean,M_variance,M_skewness,M_kurtosis,P_mean,P_variance,P_skewness,P_kurtosis,MFCC_Mean,MFCC_Variance,Delta_Mean,Delta_Variance,DoubleDelta_Mean,DoubleDelta_Variance,Class
1.439317925,1.070837898,-0.66513692,-0.438486018,0.362401187,-0.35253932,-0.257674168,0.128307802,-1.101069037,1.715090918,0.484089973,0.59838728,-1.575087851,0.338991791,AI
0.943004544,0.23206321,-0.654580082,-0.423006643,0.142025686,0.048541849,-0.600214832,0.578377955,-0.710864715,0.973023278,0.22120792,0.973259613,-1.428546521,0.866726968,AI
0.47401857,0.225152957,-0.281216641,-0.220958294,-0.013437422,0.527211693,-0.234279924,-0.320034716,-1.476849152,1.631317329,0.067503794,0.631308262,-1.140910406,0.481192318,AI
2.252002339,2.531446734,-0.662233096,-0.438514572,0.210711686,-0.273746418,-0.028148318,-0.058325502,-0.016539278,-0.005773807,0.350791165,0.564612891,-0.300732506,0.424247195,AI
1.959803195,1.780069495,-0.678365387,-0.442218409,-0.00021696,0.131963674,0.049436266,0.367896763,0.096849688,0.081544648,0.524520792,0.838004007,-2.163378554,0.675825165,AI
2.292385323,2.55420082,-0.704549923,-0.455235951,0.240012198,0.079034724,-0.574555585,-0.106072162,-0.64994472,0.962218815,0.177819575,1.207952027,-3.068411978,0.791936977,AI
1.359892868,1.063096817,-0.608794592,-0.414702924,-0.859771228,-0.072310955,0.491550492,0.501693767,-0.404040788,0.718164143,0.471976723,0.239730212,-0.909394516,0.036361297,AI
-0.183308305,0.021406169,0.326067481,0.224103357,-1.128449816,0.835206669,0.415704719,-0.370776302,-0.277224528,0.437708189,0.056793646,1.100817724,-1.555091476,1.041512434,AI
-0.112680931,0.267245583,0.326971322,0.223620919,0.190907782,1.315181036,0.733547036,-1.430541434,-0.301052332,0.91143647,-0.24692445,0.925323464,-1.858718519,1.132193679,AI
0.021226636,0.256939393,0.136533031,0.090186146,-2.207064745,-2.524597765,11.75438317,7.097053439,-0.354475642,0.701418637,0.546498909,0.857173886,-0.848265939,0.850412241,AI
0.078480594,0.300649375,0.030983608,-0.02779099,0.129807189,1.018939252,-0.123005312,-1.031012737,-0.97071669,1.763815442,-0.001165018,0.69903137,-1.664197078,0.43828146,AI
0.01006497,0.57164821,0.111830406,-0.006846933,0.162009238,0.176616718,-0.771080746,-0.130235396,-0.03878277,0.573091026,0.232262412,0.529737614,-0.814640864,0.407805519,AI
0.019942986,0.265200468,-0.022890304,-0.073879611,-0.538182854,0.710938255,-0.16521235,-0.625234118,-0.362427716,0.878022404,-0.792432031,1.328792905,-2.190897484,1.192295271,AI
-0.08313139,0.148141585,0.100653619,0.016592058,0.408180633,-0.920246057,-0.486705144,-0.592505169,0.1506426,0.519074722,0.407680045,0.45757458,-0.712931683,0.280525163,AI
-0.09989161,0.03481344,0.208144062,0.108610601,-1.613162023,-2.122630521,4.286245666,3.052396737,-0.833155219,1.50397922,-0.040231403,0.351002127,-0.168948146,0.161389242,AI
0.00342795,0.495099458,0.002426179,-0.085623212,0.316477506,0.565664935,-0.595047465,-0.607368933,-0.440479261,1.538291386,0.559787564,0.068648324,-0.409354785,-0.012771591,AI
-0.131909297,-0.071900036,0.092841803,0.038821221,0.1650471,0.062395679,0.064478807,-0.028760414,-0.205418191,0.987846928,0.324055823,0.584276821,-1.110717192,0.421853639,AI
0.340635649,0.575923634,-0.238559574,-0.224725668,0.561183048,0.118412661,-0.730965906,-0.31843104,0.101833139,0.620005978,-0.960106151,0.739969666,-1.051800021,0.783285087,AI
0.389793751,0.505793464,-0.347101623,-0.296432767,0.429615815,0.023205271,-0.127074894,-0.549358971,-0.079799647,0.727276212,0.117619397,0.747082614,-0.936325203,0.702237833,AI
0.425863742,0.605301104,-0.271062333,-0.260130836,-0.710318245,0.124543744,-0.07011906,-0.410753419,0.275096948,0.179086991,0.523589225,0.898538133,-0.142745336,0.992808305,AI
0.682326849,1.021048492,-0.440399134,-0.353087411,-1.636357901,-0.96639365,1.611816866,1.236481922,-0.865816899,1.648482278,0.257562213,0.685097036,-0.560376012,0.824134498,AI
0.585998089,1.357930396,-0.201793734,-0.223484484,0.163650742,0.040713808,0.069310353,-0.925533624,0.283675823,0.119852553,0.428349174,0.733701452,-0.886016039,0.723660177,AI
0,0.007091815,0.032350677,-0.035721841,-0.559011144,0.656924911,-0.020218372,-0.604757058,-0.23970593,0.809031701,0.510620786,0.981651223,-1.188036506,0.97353518,AI
0.699386633,1.536339106,-0.324085434,-0.30856293,0.162929367,-0.051539012,-0.008149117,-0.470522705,-0.360529323,0.74546156,0.249564157,0.938115801,-1.013694662,1.188729503,AI
0.127978852,0.099624566,-0.132354027,-0.130476471,0.366351429,0.96743829,-0.378803931,-1.098388855,-0.433082665,0.873424941,0.008564826,1.200868363,-2.107770967,1.151673229,AI
0.153793209,0.069627605,-0.244990463,-0.216183673,-1.21522365,-1.622507451,2.475799489,0.86023137,0.500663177,-0.054546562,0.485608284,0.456163856,-0.218768973,0.448261194,AI
0.275508562,0.285297938,-0.181958787,-0.181850615,-0.966848992,-3.349889613,1.368421915,10.82114329,-0.193716223,0.748356727,-0.022563422,0.686387414,-0.482130555,0.619476218,AI
0.877868485,0.920015004,-0.482299026,-0.356911276,-1.038602141,-0.465517286,0.725145219,0.476096241,0.44272357,-0.051735266,0.007315759,0.840652293,-1.118984598,0.962214575,AI
0.80969007,1.089774097,-0.442318379,-0.350037017,-1.470186356,-2.837852515,2.493668247,6.617804565,0.687960593,-0.29903632,0.42019101,0.218709628,-0.161531281,0.176811439,AI
0.456883666,0.623178433,-0.322083804,-0.281929736,0.253948241,-0.64193932,-0.158055944,0.911036673,0.63021182,-0.190599219,0.5048815,0.457436088,-0.802218348,0.395791255,AI
0.523554069,0.328959261,-0.426823269,-0.322962096,1.561435633,-2.823363063,-10.16929721,8.072763309,0.559917349,-0.187547751,0.453348892,0.533483259,-0.658759793,0.451453812,AI
0.153119292,0.144754363,-0.225957396,-0.209557028,0.729556899,-0.405518702,-0.237142241,-0.127215286,-0.088759851,0.46445628,0.23252095,0.846081292,-1.319923471,0.877373376,AI
0.678131257,0.851772355,-0.426959726,-0.346013889,-0.007807379,0.132706065,0.287704076,-0.054343591,0.120251515,0.243023391,0.165614606,0.666646499,-1.826291529,0.574521274,AI
0.555288473,0.643710199,-0.329860999,-0.281756933,-1.077784805,1.575256154,-0.67839406,-2.05135834,0.307354682,0.241161718,0.076600236,0.45873333,-1.122377501,0.58438262,AI
0.146771398,0.210818994,-0.107481465,-0.116868683,0.007727541,-0.926707785,0.213481463,1.185136106,0.469976046,0.110763368,-0.372009327,0.279504845,-0.336864457,0.19471891,AI
0.332001219,0.185559351,-0.278538493,-0.211280819,-0.832628744,0.518509617,0.548710221,-0.702676501,0.290953085,0.569731866,-0.000369751,0.329827422,-0.79664567,0.354952792,AI
1.367453889,1.540063307,-0.617389804,-0.426453599,0.392511255,0.488827737,-0.463879448,-0.0469804,0.288115984,-0.036354334,0.003723712,0.565874206,-0.763653196,0.821132543,AI
